"","Country.code","Region.code","Year","VA_Agriculture","VA_Mining","VA_Manufacturing","VA_Utilities","VA_Construction","VA_Trade..restaurants.and.hotels","VA_Transport..storage.and.communication","VA_Finance..insurance..real.estate.and.business.services","VA_Government.services","VA_Community..social.and.personal.services","VA_Summation.of.sector.GDP","EMP_Agriculture","EMP_Mining","EMP_Manufacturing","EMP_Utilities","EMP_Construction","EMP_Trade..restaurants.and.hotels","EMP_Transport..storage.and.communication","EMP_Finance..insurance..real.estate.and.business.services","EMP_Government.services","EMP_Community..social.and.personal.services","EMP_Summation.of.sector.GDP","VAQ_ Agriculture","VAQ_ Mining","VAQ_ Manufacturing","VAQ_ Utilities","VAQ_ Construction","VAQ_ Trade..restaurants.and.hotels","VAQ_ Transport..storage.and.communication","VAQ_ Finance..insurance..real.estate.and.business.services","VAQ_ Government.services","VAQ_ Community..social.and.personal.services","VAQ_ Summation.of.sector.GDP","base.yr.Q"
"463","CRI","LAM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,1,155,14,60,111,27,33,145,72,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"464","CRI","LAM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,2,161,12,62,120,27,26,147,70,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"465","CRI","LAM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,2,162,15,63,127,27,28,152,74,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"466","CRI","LAM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,1,184,16,71,138,30,33,161,79,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"467","CRI","LAM",1990,2233.87868040214,22.8757395415636,4055.21758792287,489.260105625896,848.49283531972,3533.46557025883,1443.71002174649,1369.08016128387,2521.01998026132,814.209089897115,17331.1799083701,298,1,196,16,74,141,31,36,162,79,1033,14060.3971122726,271.462757745187,25017.9062165713,3233.33347836234,6590.63196303933,27075.8268586198,6765.09680690593,11704.6737617274,28022.1239328411,9793.95223221202,132535.405120297,"VA_Q05"
"468","CRI","LAM",1991,2037.78614124826,19.5317367990788,3463.15176137969,459.475178867261,621.650629652297,2952.84519049634,1231.34535496945,1024.10967982696,1890.34878637321,640.261235457002,14340.4492992944,290,1,214,16,74,149,36,42,168,79,1068,9404.12709903442,174.469729771175,16078.7926730041,2126.89146601018,3837.82649298935,17079.1973286697,4382.13971629765,7467.53377702528,17815.7449509264,6296.45670711631,84663.1799408446,"VA_Q05"
"469","CRI","LAM",1992,2248.76136671672,24.6258718554796,3933.19991654955,523.520654775003,724.977314226777,3366.24262935628,1384.68723292269,1116.88690043561,1998.61519807124,776.108527609681,16097.6577402057,289,1,231,19,72,170,42,45,177,84,1131,8328.49235090389,178.53355499139,15242.3865925675,1943.09855545379,3703.80823351221,16634.7041510814,4170.02915905793,6620.60058978012,15716.7036951616,5735.0169697405,78273.3738522503,"VA_Q05"
"470","CRI","LAM",1993,2439.62664247093,24.5698496560574,4162.15339152358,607.094314272928,857.23296559245,3825.26782407455,1580.96329145277,1306.0610924508,2341.80913914041,931.151112435204,18075.9296230697,285,1,231,24,77,193,45,56,182,85,1179,8008.41510168993,142.844844543737,15059.768254952,1865.0735966327,3842.76024584302,16863.1713799495,4336.15381862087,6398.65040369673,14863.8650510237,5900.11638329526,77280.8339800956,"VA_Q05"
"471","CRI","LAM",1994,2678.41703598067,27.5767384535283,4347.74384812057,613.200882205914,922.860288810037,3948.55213942853,1697.07458952467,1458.73841725098,2701.17837067752,1040.0745840784,19435.3905808491,277,2,239,26,83,209,51,62,186,86,1223,7301.54672025143,136.357498727275,13797.0658985761,1769.75297846422,3635.89297310714,15650.9174038509,4123.61706398132,6007.24250013413,13524.2719600763,5415.32938644817,71361.994383617,"VA_Q05"
"472","CRI","LAM",1995,2919.42122183532,28.2324475225307,4654.4535972898,622.91992435995,1004.43469402077,4189.07250294372,1837.33621688915,1543.76529965624,2893.30509985313,1119.680253943,20812.6323385521,287,2,230,20,81,232,56,63,193,92,1258,6600.04374365114,110.547538827429,12099.1771572616,1536.33045966895,3295.36263156528,13636.0173078984,3725.26480245487,5176.90899979466,11660.2445920507,4634.4870076369,62474.3731605715,"VA_Q05"
"473","CRI","LAM",1996,2811.91356409799,27.0369715550248,4838.3257721274,664.89218643445,825.087711234587,4365.81504911471,1942.57018725867,1612.84051678095,3018.4889481406,1214.56889307069,21321.5300109043,280,2,242,22,75,248,57,70,198,96,1289,5936.41641591018,92.9946523434959,10745.8649012572,1392.82495824702,2389.97235413862,11977.2315652144,3448.68220988161,4675.42850795392,10322.9448002206,4267.72037425849,55250.100317247,"VA_Q05"
"474","CRI","LAM",1997,3069.16376023638,32.6479056701681,5290.02929025362,621.092089454938,889.981213562808,4747.86381682142,2109.00431835968,1737.6278756805,3148.40312894783,1390.10751308921,23035.9382872259,284,1,237,25,93,252,63,85,203,100,1344,5346.66358963196,93.2176763812943,10266.8367627765,1304.71734150005,2250.63784846632,11282.0841157374,3363.4292900022,4384.21931561283,9405.9676119866,3885.03127415252,51582.8135138223,"VA_Q05"
"475","CRI","LAM",1998,3335.05542942402,37.5552374232635,5985.63611772943,650.27097192245,1071.06816722089,5295.45291787821,2171.18761276545,1812.87807272924,3450.62626952618,1597.11555981001,25406.8541869624,292,1,249,24,86,268,70,96,208,103,1398,5214.42255990158,91.7973411828436,10306.9472088424,1278.04482184385,2381.56271881495,11030.5276329659,3278.00216423097,4171.37204061656,8692.19728817389,3828.3790235995,50273.2606307057,"VA_Q05"
"476","CRI","LAM",1999,3112.46134052998,44.0477652796272,8563.89327360928,665.87631948883,1090.14650712794,5514.67030769738,2243.60989266819,2089.52835469231,3866.2476361553,1842.61251166824,29033.0867722085,281,2,257,26,88,297,74,94,212,102,1434,4967.61304915161,78.5751613299896,11714.0221619594,1237.00569603334,2135.69572241653,10294.2025392568,3192.22833219077,4172.31251978818,8177.48332492164,3573.52839754396,49542.6597678836,"VA_Q05"
"477","CRI","LAM",2000,2822.2092407077,49.2523887648709,7560.10491880878,762.081150661324,1203.74492562638,5743.64373273446,2508.32282649062,2481.01153303221,4231.76284109841,2062.02934032377,29424.1495561413,292,2,252,22,94,321,85,107,217,110,1502,4675.03433998225,78.0780113915819,10629.7301956145,1230.70265324373,2083.79698823651,9765.68199060248,3287.38847962998,4323.14293337813,7836.26652489023,3429.24843453787,47339.0772225608,"VA_Q05"
"478","CRI","LAM",2001,2667.45266728333,52.578466131006,6629.80391939605,885.852043107191,1448.41303518469,5986.57868322823,2568.00862345528,2823.88883424795,4642.39633397621,2207.22635355161,29912.1989595615,263,2,256,34,99,372,78,155,191,96,1544,4417.14441623478,77.394408055217,9006.53335121606,1193.87557074864,2221.29410820454,9275.36236136448,3345.29092064404,4373.75381637732,7506.7851335639,3208.77215796929,44626.2124607966,"VA_Q05"
"479","CRI","LAM",2002,2687.04972885724,50.8229549203458,6774.65507751465,859.738709042548,1473.13029383972,6033.12024305171,2861.98273037371,3134.46524032252,5043.15273916635,2356.74073899962,31274.8584560884,270,2,246,37,98,379,83,170,194,101,1579,3949.14353387329,69.3458134624207,8606.77491637392,1162.32086412224,2021.29544779689,8708.5127510709,3463.6424053871,4286.70309677065,7117.68416936115,3077.86825536657,42463.2969988887,"VA_Q05"
"480","CRI","LAM",2003,2932.10037234211,50.5423224273895,7091.98225043607,902.564153588168,1548.03459629909,6406.76596045503,3192.16840627739,3426.66361278135,5334.20495464799,2491.31839687745,33376.3397337423,265,2,250,36,101,408,88,171,205,108,1633,3906.31289881217,66.5729710800139,8596.57161900673,1133.22766988925,1951.98153887426,8292.49207163625,3628.19781571695,4295.32471741979,6705.17206597816,2965.69117029464,41541.5445387082,"VA_Q05"
"481","CRI","LAM",2004,3047.58202941586,54.544109761167,7684.90987433575,1024.49359163848,1671.63627786098,6858.44126401842,3415.13042982598,3653.53981441085,5510.36913916722,2398.84793406771,35319.4944645024,265,4,253,38,102,428,94,176,215,114,1688,3563.67313282175,64.9314096866832,8093.91160642832,1067.84990351032,1878.63450581829,7804.14572373456,3681.46616852532,4199.10554044802,6219.69661631438,2667.20648798097,39240.6210952686,"VA_Q05"
"482","CRI","LAM",2005,3391.69716821928,63.7706941551039,8181.96203711154,1031.7834097673,1710.36081334956,7407.17741192459,3683.07473489354,4073.49416508582,5807.06579632445,2569.33605314134,37919.7266584199,279,4,257,31,106,425,107,169,233,133,1746,3391.69716821928,63.7706941551039,8181.96203711154,1031.7834097673,1710.36081334956,7407.17741192459,3683.07473489354,4073.49416508582,5807.06579632445,2569.33605314134,37919.7266584199,"VA_Q05"
"483","CRI","LAM",2006,3687.1728521652,94.6343292620894,8965.67430389969,963.148115768678,2040.45175816124,8092.18249240178,4145.56199798059,4711.45334855646,6245.75404483976,2772.01002537536,41718.0432684109,264,6,259,33,118,450,117,178,249,143,1814,3485.15997100699,73.0748540392614,8269.63631917573,997.846705031098,1843.20549548431,7081.11290848749,3711.91938024706,4211.29346739724,5405.13794005537,2408.42273850927,37486.8097794338,"VA_Q05"
"484","CRI","LAM",2007,3817.97564045097,117.426645082244,9622.6314028387,873.807316011408,2559.40962472187,8921.54650452201,4518.06398491313,5288.511254302,6752.6007577185,3065.18108153365,45537.1505074333,256,3,262,30,139,471,124,203,256,144,1890,3418.3760680892,66.8617247829238,8219.80217651719,948.382145348745,2075.76981373528,7013.00509596742,3786.32672008192,4331.85289590111,5141.30283808002,2358.72071986036,37360.4039030253,"VA_Q05"
"485","CRI","LAM",2008,3430.51722821978,120.03838749453,9668.37727962872,922.617751698082,2944.17309175975,9547.26079437885,4826.25377253018,5927.14075148911,7572.77221890008,3319.33415939489,48278.485435494,243,3,250,39,141,479,145,227,271,147,1945,3027.00354571706,57.756205534409,7244.88472076317,862.986740947629,2176.55053873636,6635.06448887177,3726.78730602246,4343.02527077818,4884.87110017105,2282.65163103531,35241.5849388219,"VA_Q05"
"486","CRI","LAM",2009,3538.00018601265,92.2679345213761,8505.71635576498,1406.77730121498,3046.43743841018,8578.23369584136,4451.03439841162,6445.65781756596,8731.77201775989,3668.27324077393,48464.1703862769,227,2,238,36,118,493,152,209,302,147,1923,2700.61541583276,45.482353160495,6386.83837007788,817.87678146194,1937.18495811249,5721.34597816611,3520.88404093694,4241.98913027808,4691.5188805058,2221.55930449223,32285.2921026949,"VA_Q05"
"487","CRI","LAM",2010,3692.68541720917,81.5921241254039,9027.04490348238,1357.57725886934,2990.45666652199,8781.27887320465,5004.13575525972,7117.11445905328,9967.58623105765,4146.15553029253,52165.6331274815,299,3,249,50,104,478,134,220,314,162,2013,2735.97573830553,40.1151183424041,6309.82244385994,798.006956135228,1765.07111547116,5661.00863203049,3575.37993675109,4324.22896010647,4623.41879184999,2219.57519949641,32052.5969839433,"VA_Q05"
"488","CRI","LAM",2011,3540.94141730515,84.3892935312237,9373.417991852,1332.90439158033,2967.20612124802,9393.61766417669,5413.37951812101,7833.61404393628,10756.2620644681,4527.83845773155,55223.5680799309,283,2,249,44,120,489,144,225,328,175,2058,2701.67733323236,37.9162038910153,6420.53102724191,801.189259111259,1657.53539046833,5756.86046822461,3758.57241006546,4557.11702332839,4566.44971031335,2271.52583020164,32529.3746560783,"VA_Q05"
"489","DEU","EUR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4837,620,6262,154,1489,2745,1005,587,2149,531,20379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"490","DEU","EUR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4658,640,6638,158,1588,2943,1029,647,2175,530,21007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"491","DEU","EUR",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4520,675,6791,167,1673,3120,1062,718,2257,547,21527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"492","DEU","EUR",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4394,691,7036,169,1788,3331,1086,776,2326,566,22164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"493","DEU","EUR",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275,685,7327,173,1922,3510,1120,832,2403,587,22832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"494","DEU","EUR",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4173,683,7857,175,2057,3746,1155,880,2425,600,23752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"495","DEU","EUR",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4066,696,8189,181,2146,3969,1202,918,2498,619,24483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"496","DEU","EUR",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4007,708,8436,185,2104,4217,1203,971,2609,625,25065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"497","DEU","EUR",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3890,690,8449,186,2150,4377,1254,1053,2691,655,25394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"498","DEU","EUR",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3738,632,8506,187,2257,4511,1275,1087,2802,692,25687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"499","DEU","EUR",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3554,638,9047,133,2087,4334,1514,1041,2864,752,25963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"500","DEU","EUR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3423,607,9311,138,2138,4393,1518,1117,2960,758,26362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"501","DEU","EUR",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3282,570,9351,150,2230,4398,1518,1174,3024,770,26467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"502","DEU","EUR",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3120,535,9290,150,2335,4435,1523,1229,3126,793,26537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"503","DEU","EUR",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2979,515,9292,160,2402,4393,1527,1267,3211,807,26552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"504","DEU","EUR",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2854,491,9455,174,2408,4370,1518,1319,3280,823,26693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"505","DEU","EUR",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769,450,9356,196,2391,4412,1494,1395,3349,838,26650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"506","DEU","EUR",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618,391,8853,207,2207,4324,1469,1457,3436,850,25814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"507","DEU","EUR",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2504,349,8919,213,2243,4335,1443,1506,3456,867,25835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"508","DEU","EUR",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2377,329,9290,225,2262,4374,1435,1558,3511,877,26239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"509","DEU","EUR",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245,321,9510,245,2276,4398,1459,1623,3625,887,26589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"510","DEU","EUR",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2111,318,9449,249,2309,4403,1494,1689,3775,913,26710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"511","DEU","EUR",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,298,9267,255,2327,4476,1539,1747,3963,963,26857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"512","DEU","EUR",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936,279,9323,261,2350,4554,1565,1797,4112,1004,27181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"513","DEU","EUR",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1839,270,9110,263,2209,4526,1572,1846,4281,1008,26924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"514","DEU","EUR",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745,267,8550,260,2044,4473,1584,1876,4412,1037,26248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"515","DEU","EUR",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1615,260,8351,263,2040,4499,1585,1915,4530,1081,26139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"516","DEU","EUR",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536,260,8387,265,2034,4519,1585,1934,4577,1101,26198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"517","DEU","EUR",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498,252,8365,266,2052,4595,1592,1995,4710,1132,26457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"518","DEU","EUR",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417,245,8469,271,2122,4705,1608,2084,4879,1168,26968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"519","DEU","EUR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1411,248,8558,275,2182,4779,1624,2164,4977,1202,27420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"520","DEU","EUR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377,251,8421,278,2158,4810,1632,2220,5072,1234,27453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"521","DEU","EUR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,249,8192,279,2076,4802,1627,2257,5167,1259,27241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"522","DEU","EUR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,244,7934,280,2032,4787,1607,2285,5233,1295,26993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"523","DEU","EUR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,235,7917,281,2038,4863,1606,2354,5315,1357,27226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"524","DEU","EUR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224,229,8039,282,1958,4934,1627,2441,5449,1425,27608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"525","DEU","EUR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209,228,8194,284,1938,5015,1661,2538,5578,1493,28138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"526","DEU","EUR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166,222,8223,288,1919,5123,1701,2645,5691,1553,28531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"527","DEU","EUR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124,214,8243,291,1926,5253,1735,2754,5788,1609,28937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"528","DEU","EUR",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081,206,8366,291,1955,5381,1776,2889,5878,1657,29480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"529","DEU","EUR",1990,16939.2832565772,7845.00555820232,367804.774760468,27896.8821131756,69747.4988089566,144417.976814356,73230.6389285903,300968.715261235,192154.994441798,57074.7975226298,1258080.56746599,1054,198,8600,294,2035,5586,1830,3087,6002,1723,30409,17184.9028637976,8038.74861044942,375959.980943306,27740.1937430522,75055.8466994865,149795.140543116,72953.2581652639,306141.548885713,200766.50256736,60295.3787517866,1293930.44306813,"VA_Q91"
"530","DEU","EUR",1991,16894.4015009699,8394.14044426333,390810.379444862,28673.7894821739,74761.9714662897,164380.828674638,78730.8823716683,329706.130800022,208198.029552468,61847.0929319427,1362397.6466693,1031,193,8734,296,2061,5849,1912,3264,6129,1792,31261,16894.4015009699,8394.14044426333,390810.379444862,28673.7894821739,74761.9714662897,164380.828674638,78730.8823716683,329706.130800022,208198.029552468,61847.0929319427,1362397.6466693,"VA_Q91"
"531","DEU","EUR",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"532","DEU","EUR",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"533","DEU","EUR",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"534","DEU","EUR",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"535","DEU","EUR",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"536","DEU","EUR",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"537","DEU","EUR",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"538","DEU","EUR",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"539","DEU","EUR",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"540","DEU","EUR",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"541","DEU","EUR",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"542","DEU","EUR",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"543","DEU","EUR",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"544","DEU","EUR",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"545","DEU","EUR",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"546","DEU","EUR",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"547","DEU","EUR",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"548","DEU","EUR",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"549","DEU","EUR",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q91"
"550","DNK","EUR",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"551","DNK","EUR",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,31,476,11,128,345,128,83,155,91,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"552","DNK","EUR",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,29,487,11,133,345,130,83,157,92,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"553","DNK","EUR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,28,514,11,138,360,131,80,159,93,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"554","DNK","EUR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,27,522,11,135,367,132,78,176,94,2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"555","DNK","EUR",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,25,503,11,140,374,126,80,182,93,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
