"","Area_code","Region","sub_region","Year","Decade","Emploi_nb_EASD","Emploi_share_FAO","Emploi_nb_FAO","Emploi_share_FAO_wage","Emploi_to_pop_FAO2","Emploi_nb_FAO2","Emploi_labforcepart_FAO2","Employees_share_FAO2","Emploi_share_FAO2","Emploi_share_ILOmod","Emploi_nb_ILO","Tot_Emploi_to_pop_ILOmod","Tot_Emploi_to_pop_ILO","Emploi_share_ILO","Emploi_Agripop_WB","Emploi_nb_WB","Emploi_share_WB","Cereals_Area_FAO","Cereals_Prod_FAO","Cereals_Yield_FAO","Crops_GPCPI_FAO","Crops_GPI_FAO","Crops_NPCPI_FAO","Crops_NPI_FAO","GDP_cons_USD_WB","Land_FAO","Pop_Rurals_FAO","Pop_Urbans_FAO","VAW_FAO","VAW_WDI","LogGDP"
"593","AND","Europe","Southern Europe",2037,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,74.266,NA,NA,NA
"594","AND","Europe","Southern Europe",2038,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,74.742,NA,NA,NA
"595","AND","Europe","Southern Europe",2039,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,75.202,NA,NA,NA
"596","AND","Europe","Southern Europe",2040,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,75.643,NA,NA,NA
"597","AND","Europe","Southern Europe",2041,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,76.065,NA,NA,NA
"598","AND","Europe","Southern Europe",2042,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,76.469,NA,NA,NA
"599","AND","Europe","Southern Europe",2043,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,76.853,NA,NA,NA
"600","AND","Europe","Southern Europe",2044,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,77.22,NA,NA,NA
"601","AND","Europe","Southern Europe",2045,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,77.573,NA,NA,NA
"602","AND","Europe","Southern Europe",2046,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,77.909,NA,NA,NA
"603","AND","Europe","Southern Europe",2047,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,78.23,NA,NA,NA
"604","AND","Europe","Southern Europe",2048,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,78.534,NA,NA,NA
"605","AND","Europe","Southern Europe",2049,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,78.815,NA,NA,NA
"606","AND","Europe","Southern Europe",2050,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,79.074,NA,NA,NA
"607","ARE","Asia","Western Asia",1950,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,37.927,NA,NA,NA
"608","ARE","Asia","Western Asia",1951,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,38.271,NA,NA,NA
"609","ARE","Asia","Western Asia",1952,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,40.582,NA,NA,NA
"610","ARE","Asia","Western Asia",1953,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,43.871,NA,NA,NA
"611","ARE","Asia","Western Asia",1954,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,47.351,NA,NA,NA
"612","ARE","Asia","Western Asia",1955,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,50.483,NA,NA,NA
"613","ARE","Asia","Western Asia",1956,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,53.057,NA,NA,NA
"614","ARE","Asia","Western Asia",1957,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,55.224,NA,NA,NA
"615","ARE","Asia","Western Asia",1958,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,57.517,NA,NA,NA
"616","ARE","Asia","Western Asia",1959,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,60.767,NA,NA,NA
"617","ARE","Asia","Western Asia",1960,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,65.862,NA,NA,NA
"618","ARE","Asia","Western Asia",1961,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.23,0.85,38.23,0.85,NA,19,25,72.692,NA,NA,NA
"619","ARE","Asia","Western Asia",1962,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.77,0.91,36.77,0.91,NA,19,27,81.85,NA,NA,NA
"620","ARE","Asia","Western Asia",1963,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.25,0.97,35.25,0.97,NA,19,29,92.51,NA,NA,NA
"621","ARE","Asia","Western Asia",1964,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91,1.03,33.91,1.03,NA,21.5,31,103.388,NA,NA,NA
"622","ARE","Asia","Western Asia",1965,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42,1.04,31.42,1.04,NA,22,33,113.741,NA,NA,NA
"623","ARE","Asia","Western Asia",1966,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.84,1.4,39.84,1.4,NA,22.5,34,123.171,NA,NA,NA
"624","ARE","Asia","Western Asia",1967,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.68,1.52,40.68,1.52,NA,25,35,132.67,NA,NA,NA
"625","ARE","Asia","Western Asia",1968,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.83,1.68,41.83,1.68,NA,25,37,144.248,NA,NA,NA
"626","ARE","Asia","Western Asia",1969,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.67,1.95,43.67,1.95,NA,27.5,41,160.523,NA,NA,NA
"627","ARE","Asia","Western Asia",1970,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,2.26,43.75,2.26,NA,28.5,47,184.76,NA,NA,NA
"628","ARE","Asia","Western Asia",1971,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.86,2.56,41.86,2.56,NA,30,55,217.224,NA,NA,NA
"629","ARE","Asia","Western Asia",1972,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.88,2.25,30.88,2.25,NA,30,65,257.306,NA,NA,NA
"630","ARE","Asia","Western Asia",1973,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67,2.67,30.67,2.67,NA,31.5,77,305.314,NA,NA,NA
"631","ARE","Asia","Western Asia",1974,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.94,4.34,41.94,4.34,NA,32,91,361.373,NA,NA,NA
"632","ARE","Asia","Western Asia",1975,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.51,4.56,37.51,4.56,102479.189034393,32.5,108,425.128,NA,NA,11.5374150231356
"633","ARE","Asia","Western Asia",1976,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.32,5.29,37.32,5.29,102319.727514163,33,125,498.153,NA,NA,11.5358577731741
"634","ARE","Asia","Western Asia",1977,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,11667,38.49,6.31,38.49,6.31,107452.18038336,33.5,144,579.664,NA,NA,11.5848011939389
"635","ARE","Asia","Western Asia",1978,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,242,14667,46.92,8.77,46.92,8.77,92822.3616039068,34,163,664.308,NA,NA,11.4384428553061
"636","ARE","Asia","Western Asia",1979,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,785,22429,51.17,10.68,51.17,10.68,100480.436764231,36,181,745.612,NA,NA,11.5177183284704
"637","ARE","Asia","Western Asia",1980,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,906,24096,53.91,12.32,53.91,12.32,113682.038244614,38,196,819.061,NA,NA,11.6411606922779
"638","ARE","Asia","Western Asia",1981,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,757,20187,57.19,14.06,57.19,14.06,110644.551564704,41,211,879.978,NA,NA,11.6140781040021
"639","ARE","Asia","Western Asia",1982,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890,1780,20000,70.12,18.29,70.12,18.29,97254.0615227025,41,226,929.998,NA,NA,11.4850820243382
"640","ARE","Asia","Western Asia",1983,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,1276,14178,75.56,20.76,75.56,20.76,87942.9026877669,43.5,240,975.307,NA,NA,11.3844430497835
"641","ARE","Asia","Western Asia",1984,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,1536,16134,64.23,18.57,64.23,18.57,86936.8490892882,45,255,1022.172,NA,NA,11.3729372615268
"642","ARE","Asia","Western Asia",1985,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970,1300,13402,62.22,18.98,62.22,18.98,79439.2866285564,46.5,272,1075.13,NA,NA,11.2827483186757
"643","ARE","Asia","Western Asia",1986,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991,1175,11857,58.57,18.91,58.57,18.91,63832.1312517683,49,291,1136.167,NA,NA,11.0640119671924
"644","ARE","Asia","Western Asia",1987,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,874,11063,52.82,18.08,52.82,18.08,62248.9287498876,49,311,1203.99,NA,NA,11.0388966053417
"645","ARE","Asia","Western Asia",1988,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,544,8083,65.88,23.92,65.88,23.92,57136.0525999693,49.5,332,1276.698,NA,NA,10.9531905904437
"646","ARE","Asia","Western Asia",1989,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,1201,19247,74.78,28.79,74.78,28.79,60523.2281305091,51,355,1351.935,NA,NA,11.0107825063758
"647","ARE","Asia","Western Asia",1990,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298,2877,22165,73.06,29.8,73.06,29.8,67606.9169233671,59,378,1428.059,NA,NA,11.1214655781482
"648","ARE","Asia","Western Asia",1991,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.455,NA,71.922,NA,NA,NA,NA,7.45300006866455,1721,6029,35024,89.39,38.61,89.39,38.61,64386.0911209448,62.5,402,1505.532,NA,NA,11.0726529123833
"649","ARE","Asia","Western Asia",1992,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.352,NA,72.301,NA,NA,NA,NA,7.70300006866455,1555,6861,44129,111.75,51.13,111.75,51.13,62821.1576886423,68,428,1585.426,NA,NA,11.0480472015864
"650","ARE","Asia","Western Asia",1993,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,72.878,NA,NA,NA,NA,8.08399963378906,1078,4513,41853,112.38,54.4,112.38,54.4,60133.1929557377,71,454,1667.514,NA,NA,11.0043172635009
"651","ARE","Asia","Western Asia",1994,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.088,NA,73.357,NA,NA,NA,NA,7.94199991226196,772,4952,64145,113.21,57.81,113.21,57.81,60932.2776417447,74.5,481,1751.502,NA,NA,11.0175183238297
"652","ARE","Asia","Western Asia",1995,199,NA,8,104.9,NA,NA,NA,NA,NA,NA,7.996,NA,73.801,NA,7.99,NA,NA,7.99900007247925,768,4972,64740,131.08,70.39,131.08,70.39,61818.2337791354,75.5,509,1837.597,NA,NA,11.0319536448984
"653","ARE","Asia","Western Asia",1996,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.983,NA,73.307,NA,NA,NA,NA,7.38399982452393,723,4701,65021,134.53,75.84,134.53,75.84,62294.1289696621,79.5,531,1939.412,NA,NA,11.0396224622877
"654","ARE","Asia","Western Asia",1997,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.901,NA,73.102,NA,NA,NA,NA,6.69000005722046,283,4498,158940,164.25,97.25,164.25,97.25,64176.4841609176,94.57,549,2059.499,NA,NA,11.069392132249
"655","ARE","Asia","Western Asia",1998,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.758,NA,73.265,NA,NA,NA,NA,6.31500005722046,237,4183,176562,158.59,98.7,158.59,98.7,61231.2297229213,99,568,2185.664,NA,NA,11.0224126279372
"656","ARE","Asia","Western Asia",1999,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.798,NA,73.648,NA,NA,NA,NA,6.27299976348877,231,3940,170227,249.4,163.42,249.4,163.42,59845.0370389603,213,584,2309.426,NA,NA,10.9995137842221
"657","ARE","Asia","Western Asia",2000,200,NA,7.9,140.4,NA,NA,NA,NA,NA,NA,7.896,NA,74.171,NA,7.89,NA,NA,5.96199989318848,229,3976,173552,290.31,200.84,290.31,200.84,62833.2510712003,228.5,598,2428.236,NA,NA,11.0482396879896
"658","ARE","Asia","Western Asia",2001,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.281,NA,73.597,NA,NA,NA,NA,5.63100004196167,210,3643,173379,155.29,113.26,155.29,113.26,60434.6739832762,241,606,2526.188,NA,37646.0387400211,11.0093182917771
"659","ARE","Asia","Western Asia",2002,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.731,NA,73.475,NA,NA,NA,NA,5.41400003433228,181,3270,180989,137.19,105.51,137.19,105.51,58707.0071667036,243,610,2613.566,NA,38854.6673680302,10.9803143712081
"660","ARE","Asia","Western Asia",2003,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.227,NA,73.845,NA,NA,NA,NA,5.06599998474121,128,2692,210025,115.38,94.67,115.38,94.67,59867.2899395864,240.5,624,2744.999,NA,37223.049540695,10.9998855571455
"661","ARE","Asia","Western Asia",2004,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79,NA,74.717,NA,NA,NA,NA,4.81199979782104,125,2574,205114,117.97,105.75,117.97,105.75,60042.5973540766,240.5,663,2995.385,NA,34920.2737580243,11.002809545206
"662","ARE","Asia","Western Asia",2005,200,NA,4.9,121.5,5,NA,NA,NA,NA,NA,5.405,120.515,75.945,NA,4.9,NA,NA,4.93800020217896,124,2520,203468,103.17,103.6,103.17,103.6,56199.0292674233,242,736,3412.973,NA,31485.3892223804,10.936654762911
"663","ARE","Asia","Western Asia",2006,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.009,NA,76.564,NA,NA,NA,NA,4.64099979400635,121,2526,208688,78.86,90.65,78.86,90.65,53926.5970978141,234.3,846,4029.6,NA,26126.8942861961,10.895379087839
"664","ARE","Asia","Western Asia",2007,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.589,NA,77.749,NA,NA,NA,NA,4.50799989700317,87,1860,214286,67.22,89.09,67.22,89.09,48260.0109053853,231.3,984,4812.907,NA,22911.9356314656,10.7843585651505
"665","ARE","Asia","Western Asia",2008,200,NA,4.2,78.5,2.3,NA,78,NA,4.352742,4.3,4.259,41.804,79.104,NA,4.25,NA,NA,4.25899982452393,107,2378,222659,63.41,95.87,63.41,95.87,43658.9447787703,234.8,1130,5668.52,NA,18587.1767777857,10.6841634607503
"666","ARE","Asia","Western Asia",2009,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.172,NA,80.097,69.352825388,NA,NA,NA,1.22099995613098,153,3446,225819,53.71,90.29,53.71,90.29,37203.397993339,93.95,1256,6461.973,NA,17347.6258527041,10.5241553799966
"667","ARE","Asia","Western Asia",2010,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.187,NA,81.258,NA,NA,NA,NA,0.763000011444092,300,5365,178714,52.69,95.56,52.69,95.56,35037.8926731322,92.3,1346,7095.546,NA,14997.6128272588,10.4641854026349
"668","ARE","Asia","Western Asia",2011,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.213,NA,81.486,NA,NA,NA,NA,0.541999995708466,192,4084,212446,19.37,36.84,19.37,36.84,35730.32934878,90.4,1395,7530.592,NA,15073.1917281475,10.483755168685
"669","ARE","Asia","Western Asia",2012,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.169,NA,81.59,NA,NA,NA,NA,0.405000001192093,341,3949,115774,17.68,34.51,17.68,34.51,36376.4536782084,84.5,1410,7795.701,NA,14906.7419257242,10.5016769673374
"670","ARE","Asia","Western Asia",2013,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.096,NA,81.748,NA,NA,NA,NA,0.301999986171722,60,979,164183,17.98,35.5,17.98,35.5,37765.7168368805,85.85,1404,7942.4,NA,15791.0887355466,10.5391570080815
"671","ARE","Asia","Western Asia",2014,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,NA,82.115,NA,NA,NA,NA,0.24099999666214,220,2788,126865,27.28,54.27,27.28,54.27,39146.1120872366,87.4,1392,8053.917,NA,16423.5784318706,10.575056388371
"672","ARE","Asia","Western Asia",2015,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.873,NA,82.593,NA,NA,NA,NA,0.197999998927116,143,3905,272686,37.21,74.7,37.21,74.7,40753.8863426086,87.55,1385,8192.333,NA,17385.3434018818,10.6153064844923
"673","ARE","Asia","Western Asia",2016,201,NA,NA,NA,NA,NA,10,NA,NA,0.1,3.791,NA,82.277,NA,0.14,NA,NA,0.165999993681908,169,3629,214874,40.82,82.98,40.82,82.98,41449.6814172376,88.05,1385,8371.435,NA,18707.8103744044,10.6322354745806
"674","ARE","Asia","Western Asia",2017,201,NA,NA,NA,NA,NA,66,NA,0.902191,0.9,3.75,63.3872,81.293,78.7855,0.91,NA,NA,0.351999998092651,NA,NA,NA,NA,NA,NA,NA,41197.1687786643,NA,1389,8572.545,NA,NA,10.6261248140119
"675","ARE","Asia","Western Asia",2018,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.709,NA,80.882,NA,NA,NA,NA,0.34400001168251,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395,8787.816,NA,NA,NA
"676","ARE","Asia","Western Asia",2019,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.664,NA,80.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401,9000.268,NA,NA,NA
"677","ARE","Asia","Western Asia",2020,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404,9197.733,NA,NA,NA
"678","ARE","Asia","Western Asia",2021,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405,9381.393,NA,NA,NA
"679","ARE","Asia","Western Asia",2022,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406,9559.03,NA,NA,NA
"680","ARE","Asia","Western Asia",2023,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406,9732.071,NA,NA,NA
"681","ARE","Asia","Western Asia",2024,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,9902.528,NA,NA,NA
"682","ARE","Asia","Western Asia",2025,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,10071.98,NA,NA,NA
"683","ARE","Asia","Western Asia",2026,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408,10240.927,NA,NA,NA
"684","ARE","Asia","Western Asia",2027,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409,10409.329,NA,NA,NA
"685","ARE","Asia","Western Asia",2028,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1411,10577.573,NA,NA,NA
"686","ARE","Asia","Western Asia",2029,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413,10745.933,NA,NA,NA
"687","ARE","Asia","Western Asia",2030,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416,10914.59,NA,NA,NA
"688","ARE","Asia","Western Asia",2031,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1419,11083.68,NA,NA,NA
"689","ARE","Asia","Western Asia",2032,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1423,11253.199,NA,NA,NA
"690","ARE","Asia","Western Asia",2033,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427,11423.828,NA,NA,NA
"691","ARE","Asia","Western Asia",2034,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1430,11595.251,NA,NA,NA
"692","ARE","Asia","Western Asia",2035,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,11767.137,NA,NA,NA
"693","ARE","Asia","Western Asia",2036,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437,11939.341,NA,NA,NA
"694","ARE","Asia","Western Asia",2037,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,12111.528,NA,NA,NA
"695","ARE","Asia","Western Asia",2038,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1442,12282.912,NA,NA,NA
"696","ARE","Asia","Western Asia",2039,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443,12452.506,NA,NA,NA
"697","ARE","Asia","Western Asia",2040,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,12619.472,NA,NA,NA
"698","ARE","Asia","Western Asia",2041,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,12783.242,NA,NA,NA
"699","ARE","Asia","Western Asia",2042,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,12943.499,NA,NA,NA
"700","ARE","Asia","Western Asia",2043,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445,13099.94,NA,NA,NA
"701","ARE","Asia","Western Asia",2044,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444,13252.352,NA,NA,NA
